"Plot Title: EASY04927_CO_Flow_Temp"
"#","Date Time, GMT-05:00","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: EZF CO wkg)","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: EZF CO aux)","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: Flow)","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: CO HIgh)","Host Connected (LGR S/N: 10883702)","Stopped (LGR S/N: 10883702)","End Of File (LGR S/N: 10883702)"
337,11/14/24 01:05:36 PM,0.39590,0.30037,2.04162,0.39991,,,
338,11/14/24 01:05:37 PM,0.40017,0.29946,1.83215,0.39918,,,
339,11/14/24 01:05:38 PM,0.39788,0.30102,1.62036,0.39991,,,
340,11/14/24 01:05:39 PM,0.39864,0.30255,1.36938,0.40064,,,
341,11/14/24 01:05:40 PM,0.39738,0.30152,1.66918,0.40101,,,
342,11/14/24 01:05:41 PM,0.40005,0.30064,1.72869,0.39918,,,
343,11/14/24 01:05:42 PM,0.39750,0.30198,1.97711,0.40137,,,
344,11/14/24 01:05:43 PM,0.39902,0.30045,2.00237,0.39734,,,
345,11/14/24 01:05:44 PM,0.39879,0.30396,2.03712,0.39918,,,
346,11/14/24 01:05:45 PM,0.39761,0.30358,2.05329,0.40137,,,
347,11/14/24 01:05:46 PM,0.39803,0.30117,1.83978,0.40064,,,
348,11/14/24 01:05:47 PM,0.39868,0.30133,1.43172,0.40174,,,
349,11/14/24 01:05:48 PM,0.39979,0.30270,1.41623,0.40027,,,
350,11/14/24 01:05:49 PM,0.39857,0.30335,1.94800,0.40101,,,
351,11/14/24 01:05:50 PM,0.39937,0.30056,2.02644,0.40577,,,
352,11/14/24 01:05:51 PM,0.40185,0.30171,2.03506,0.40357,,,
353,11/14/24 01:05:52 PM,0.40043,0.30354,1.82582,0.40467,,,
354,11/14/24 01:05:53 PM,0.40028,0.30304,1.42844,0.40211,,,
355,11/14/24 01:05:54 PM,0.40269,0.30247,1.40375,0.40211,,,
356,11/14/24 01:05:55 PM,0.39708,0.30152,1.86858,0.40027,,,
357,11/14/24 01:05:56 PM,0.39517,0.30541,2.04311,0.39918,,,
358,11/14/24 01:05:57 PM,0.39868,0.30560,2.05631,0.40101,,,
359,11/14/24 01:05:58 PM,0.39826,0.30526,1.87407,0.40064,,,
360,11/14/24 01:05:59 PM,0.39860,0.30468,1.67113,0.39844,,,
361,11/14/24 01:06:00 PM,0.39834,0.30339,1.39010,0.39991,,,
362,11/14/24 01:06:01 PM,0.39593,0.30346,1.68517,0.39844,,,
363,11/14/24 01:06:02 PM,0.39631,0.30365,2.01041,0.40027,,,
364,11/14/24 01:06:03 PM,0.39750,0.30327,2.04036,0.39771,,,
365,11/14/24 01:06:04 PM,0.39742,0.30228,1.92412,0.40064,,,
366,11/14/24 01:06:05 PM,0.39807,0.30484,1.70401,0.40211,,,
367,11/14/24 01:06:06 PM,0.40059,0.30472,1.70855,0.40137,,,
368,11/14/24 01:06:07 PM,0.39940,0.29942,2.01549,0.40101,,,
369,11/14/24 01:06:08 PM,0.39765,0.30293,1.86694,0.39918,,,
370,11/14/24 01:06:09 PM,0.39887,0.30289,1.35885,0.39991,,,
371,11/14/24 01:06:10 PM,0.40009,0.30243,1.78798,0.39991,,,
372,11/14/24 01:06:11 PM,0.39418,0.29988,2.01530,0.39698,,,
373,11/14/24 01:06:12 PM,0.39796,0.30106,1.87675,0.40247,,,
374,11/14/24 01:06:13 PM,0.39681,0.30335,1.43690,0.40211,,,
375,11/14/24 01:06:14 PM,0.39994,0.30125,1.76184,0.39918,,,
376,11/14/24 01:06:15 PM,0.40082,0.30392,2.04395,0.39954,,,
377,11/14/24 01:06:16 PM,0.39811,0.29973,1.81533,0.39808,,,
378,11/14/24 01:06:17 PM,0.39857,0.30163,1.41676,0.39881,,,
379,11/14/24 01:06:18 PM,0.39471,0.30159,2.06081,0.39881,,,
380,11/14/24 01:06:19 PM,0.39773,0.30369,1.99878,0.39808,,,
381,11/14/24 01:06:20 PM,0.39731,0.30110,1.48096,0.40027,,,
382,11/14/24 01:06:21 PM,0.39902,0.30282,1.46960,0.40064,,,
383,11/14/24 01:06:22 PM,0.39349,0.30114,1.84375,0.39734,,,
384,11/14/24 01:06:23 PM,0.39681,0.30129,2.03368,0.39991,,,
385,11/14/24 01:06:24 PM,0.39872,0.30270,2.00038,0.40027,,,
386,11/14/24 01:06:25 PM,0.39872,0.30327,1.85088,0.40027,,,
387,11/14/24 01:06:26 PM,0.39876,0.30289,1.39281,0.40137,,,
388,11/14/24 01:06:27 PM,0.39937,0.30167,1.50801,0.40101,,,
389,11/14/24 01:06:28 PM,0.39815,0.30217,1.86255,0.40174,,,
390,11/14/24 01:06:29 PM,0.40139,0.30270,2.06416,0.40247,,,
391,11/14/24 01:06:30 PM,0.39857,0.30453,2.01915,0.40394,,,
392,11/14/24 01:06:31 PM,0.40112,0.30526,2.00679,0.40101,,,
393,11/14/24 01:06:32 PM,0.40040,0.30518,1.89651,0.40137,,,
394,11/14/24 01:06:33 PM,0.40223,0.30362,1.79099,0.40394,,,
395,11/14/24 01:06:34 PM,0.40124,0.30430,1.43236,0.40247,,,
396,11/14/24 01:06:35 PM,0.39906,0.30373,1.42676,0.40064,,,
397,11/14/24 01:06:36 PM,0.40097,0.30282,2.03243,0.39954,,,
398,11/14/24 01:06:37 PM,0.39914,0.30320,2.04261,0.40101,,,
399,11/14/24 01:06:38 PM,0.40101,0.30289,1.83787,0.40320,,,
400,11/14/24 01:06:39 PM,0.39944,0.30331,1.44175,0.40211,,,
401,11/14/24 01:06:40 PM,0.39857,0.30056,2.02960,0.39991,,,
402,11/14/24 01:06:41 PM,0.39845,0.30404,2.00195,0.39771,,,
403,11/14/24 01:06:42 PM,0.39998,0.30133,1.34703,0.40284,,,
404,11/14/24 01:06:43 PM,0.39868,0.30060,1.76719,0.39918,,,
405,11/14/24 01:06:44 PM,0.40059,0.30274,2.00980,0.39918,,,
406,11/14/24 01:06:45 PM,0.39929,0.30465,1.89429,0.40064,,,
407,11/14/24 01:06:46 PM,0.39979,0.30148,1.52529,0.39991,,,
408,11/14/24 01:06:47 PM,0.39864,0.30045,1.41592,0.40027,,,
409,11/14/24 01:06:48 PM,0.39654,0.30095,1.69039,0.39954,,,
410,11/14/24 01:06:49 PM,0.39643,0.30091,2.01530,0.39661,,,
411,11/14/24 01:06:50 PM,0.39788,0.30346,2.03853,0.40137,,,
412,11/14/24 01:06:51 PM,0.39658,0.29953,1.74537,0.39881,,,
413,11/14/24 01:06:52 PM,0.39956,0.30289,1.42641,0.40211,,,
414,11/14/24 01:06:53 PM,0.39933,0.30159,1.73968,0.39991,,,
415,11/14/24 01:06:54 PM,0.39822,0.30114,2.04982,0.40064,,,
416,11/14/24 01:06:55 PM,0.39841,0.30091,1.95254,0.39844,,,
417,11/14/24 01:06:56 PM,0.39708,0.30243,1.37991,0.40137,,,
418,11/14/24 01:06:57 PM,0.39879,0.30110,1.73995,0.40064,,,
419,11/14/24 01:06:58 PM,0.39761,0.29973,2.02193,0.39881,,,
420,11/14/24 01:06:59 PM,0.40013,0.30213,2.02178,0.40211,,,
421,11/14/24 01:07:00 PM,0.39811,0.30224,1.88785,0.39991,,,
422,11/14/24 01:07:01 PM,0.39807,0.30415,1.43919,0.39954,,,
423,11/14/24 01:07:02 PM,0.39952,0.30102,1.45087,0.40101,,,
424,11/14/24 01:07:03 PM,0.39830,0.30148,1.86206,0.40027,,,
425,11/14/24 01:07:04 PM,0.39849,0.30232,2.05283,0.39918,,,
426,11/14/24 01:07:05 PM,0.39647,0.30014,2.02728,0.39734,,,
427,11/14/24 01:07:06 PM,0.39624,0.30308,2.05062,0.39918,,,
428,11/14/24 01:07:07 PM,0.39876,0.29988,2.02499,0.39844,,,
429,11/14/24 01:07:08 PM,0.39792,0.30213,1.92145,0.39881,,,
430,11/14/24 01:07:09 PM,0.39590,0.30262,1.77920,0.39844,,,
431,11/14/24 01:07:10 PM,0.39883,0.30144,1.80114,0.39881,,,
432,11/14/24 01:07:11 PM,0.39811,0.30194,1.62352,0.39991,,,
433,11/14/24 01:07:12 PM,0.39937,0.30133,1.44770,0.39844,,,
434,11/14/24 01:07:13 PM,0.39593,0.30358,1.36194,0.39918,,,
435,11/14/24 01:07:14 PM,0.39578,0.30007,1.42657,0.39698,,,
436,11/14/24 01:07:15 PM,0.40036,0.30274,1.39555,0.39954,,,
437,11/14/24 01:07:16 PM,0.40124,0.30217,1.41871,0.40320,,,
438,11/14/24 01:07:17 PM,0.39628,0.30243,1.46212,0.40064,,,
439,11/14/24 01:07:18 PM,0.39487,0.30213,1.58446,0.39881,,,
440,11/14/24 01:07:19 PM,0.39818,0.30213,1.81476,0.39844,,,
441,11/14/24 01:07:20 PM,0.39551,0.29824,2.02815,0.40064,,,
442,11/14/24 01:07:21 PM,0.39815,0.30278,2.01957,0.40101,,,
443,11/14/24 01:07:22 PM,0.39975,0.29992,2.04181,0.39808,,,
444,11/14/24 01:07:23 PM,0.39757,0.30270,1.93008,0.40064,,,
445,11/14/24 01:07:24 PM,0.39910,0.30175,1.77047,0.40027,,,
446,11/14/24 01:07:25 PM,0.39956,0.30251,1.38827,0.40027,,,
447,11/14/24 01:07:26 PM,0.39868,0.30304,1.76658,0.40137,,,
448,11/14/24 01:07:27 PM,0.39590,0.30137,2.02968,0.40174,,,
449,11/14/24 01:07:28 PM,0.40272,0.30076,1.99741,0.40211,,,
450,11/14/24 01:07:29 PM,0.39815,0.29561,1.79789,0.39991,,,
451,11/14/24 01:07:30 PM,0.39811,0.29915,1.43446,0.40137,,,
452,11/14/24 01:07:31 PM,0.39857,0.29866,1.46715,0.40174,,,
453,11/14/24 01:07:32 PM,0.39807,0.30049,1.91554,0.40027,,,
454,11/14/24 01:07:33 PM,0.39696,0.30045,2.04700,0.40064,,,
455,11/14/24 01:07:34 PM,0.39864,0.30098,1.84932,0.39881,,,
456,11/14/24 01:07:35 PM,0.39635,0.30316,1.41665,0.39661,,,
457,11/14/24 01:07:36 PM,0.39597,0.29908,1.58469,0.39918,,,
458,11/14/24 01:07:37 PM,0.39525,0.30182,2.02522,0.39918,,,
459,11/14/24 01:07:38 PM,0.39902,0.30339,1.86404,0.39881,,,
460,11/14/24 01:07:39 PM,0.39841,0.30247,1.43992,0.40027,,,
461,11/14/24 01:07:40 PM,0.39616,0.29896,1.74418,0.39991,,,
462,11/14/24 01:07:41 PM,0.39757,0.30163,2.01804,0.39881,,,
463,11/14/24 01:07:42 PM,0.39422,0.30102,1.88952,0.39698,,,
464,11/14/24 01:07:43 PM,0.39696,0.29782,1.66011,0.39954,,,
465,11/14/24 01:07:44 PM,0.39746,0.29812,1.37968,0.39661,,,
466,11/14/24 01:07:45 PM,0.39628,0.29896,1.48165,0.39551,,,
467,11/14/24 01:07:46 PM,0.39788,0.29950,1.94068,0.39954,,,
468,11/14/24 01:07:47 PM,0.39757,0.30003,2.04013,0.40027,,,
469,11/14/24 01:07:48 PM,0.39773,0.29847,1.91032,0.39808,,,
470,11/14/24 01:07:49 PM,0.40051,0.30274,1.66663,0.39954,,,
471,11/14/24 01:07:50 PM,0.39677,0.30194,1.39708,0.40064,,,
472,11/14/24 01:07:51 PM,0.39715,0.30137,1.80495,0.40211,,,
473,11/14/24 01:07:52 PM,0.40085,0.30159,2.02781,0.39918,,,
474,11/14/24 01:07:53 PM,0.39887,0.30053,1.99905,0.39844,,,
475,11/14/24 01:07:54 PM,0.39776,0.30076,1.71111,0.39991,,,
476,11/14/24 01:07:55 PM,0.39803,0.30083,1.42485,0.39991,,,
477,11/14/24 01:07:56 PM,0.39960,0.30026,1.75235,0.40174,,,
478,11/14/24 01:07:57 PM,0.39773,0.30041,2.05650,0.39918,,,
479,11/14/24 01:07:58 PM,0.39666,0.30198,2.04154,0.39698,,,
480,11/14/24 01:07:59 PM,0.39757,0.29911,1.84859,0.39844,,,
481,11/14/24 01:08:00 PM,0.39521,0.30167,1.35565,0.39991,,,
482,11/14/24 01:08:01 PM,0.39784,0.30217,1.75231,0.39844,,,
483,11/14/24 01:08:02 PM,0.39765,0.30240,2.02754,0.40211,,,
484,11/14/24 01:08:03 PM,0.39719,0.30037,1.86297,0.40137,,,
485,11/14/24 01:08:04 PM,0.39937,0.30205,1.40085,0.40064,,,
486,11/14/24 01:08:05 PM,0.39769,0.30228,1.42638,0.39918,,,
487,11/14/24 01:08:06 PM,0.40013,0.30167,1.80755,0.40137,,,
488,11/14/24 01:08:07 PM,0.39937,0.30114,2.04440,0.40064,,,
489,11/14/24 01:08:08 PM,0.39582,0.30091,2.05741,0.39918,,,
490,11/14/24 01:08:09 PM,0.39593,0.30076,2.01068,0.39844,,,
491,11/14/24 01:08:10 PM,0.39715,0.30182,2.00889,0.40027,,,
492,11/14/24 01:08:11 PM,0.39918,0.30323,1.96731,0.39808,,,
493,11/14/24 01:08:12 PM,0.39807,0.30110,1.90364,0.39954,,,
494,11/14/24 01:08:13 PM,0.39933,0.30247,1.89189,0.40284,,,
495,11/14/24 01:08:14 PM,0.39879,0.30018,1.72496,0.39844,,,
496,11/14/24 01:08:15 PM,0.39872,0.30423,1.56306,0.39808,,,
497,11/14/24 01:08:16 PM,0.39643,0.30030,1.40078,0.39734,,,
498,11/14/24 01:08:17 PM,0.39586,0.30125,1.40566,0.39808,,,
499,11/14/24 01:08:18 PM,0.39876,0.30076,1.43297,0.39771,,,
500,11/14/24 01:08:19 PM,0.39891,0.30003,1.40414,0.39954,,,
501,11/14/24 01:08:20 PM,0.40017,0.29919,1.44621,0.39844,,,
502,11/14/24 01:08:21 PM,0.39601,0.29965,1.38457,0.39771,,,
503,11/14/24 01:08:22 PM,0.39460,0.29843,1.47311,0.39698,,,
504,11/14/24 01:08:23 PM,0.39818,0.30148,1.64370,0.40101,,,
505,11/14/24 01:08:24 PM,0.39853,0.30377,1.94724,0.40064,,,
506,11/14/24 01:08:25 PM,0.39662,0.30213,2.02373,0.40064,,,
507,11/14/24 01:08:26 PM,0.39944,0.30236,2.06043,0.40174,,,
508,11/14/24 01:08:27 PM,0.40211,0.30159,1.79694,0.40064,,,
509,11/14/24 01:08:28 PM,0.40097,0.30179,1.47189,0.40284,,,
510,11/14/24 01:08:29 PM,0.39887,0.30079,1.38678,0.39954,,,
511,11/14/24 01:08:30 PM,0.39483,0.29801,1.86572,0.40027,,,
512,11/14/24 01:08:31 PM,0.39990,0.30003,2.02976,0.40027,,,
513,11/14/24 01:08:32 PM,0.39685,0.30053,2.00000,0.39698,,,
514,11/14/24 01:08:33 PM,0.39765,0.29976,1.79652,0.39844,,,
515,11/14/24 01:08:34 PM,0.39696,0.30152,1.36591,0.39844,,,
516,11/14/24 01:08:35 PM,0.39841,0.30243,1.69787,0.39808,,,
517,11/14/24 01:08:36 PM,0.39734,0.30114,2.01133,0.39844,,,
518,11/14/24 01:08:37 PM,0.39761,0.30049,1.97032,0.39808,,,
519,11/14/24 01:08:38 PM,0.39685,0.30270,1.61376,0.40064,,,
520,11/14/24 01:08:39 PM,0.39567,0.30121,1.44400,0.39844,,,
521,11/14/24 01:08:40 PM,0.39830,0.30224,1.67453,0.39954,,,
522,11/14/24 01:08:41 PM,0.39590,0.30339,2.03288,0.39771,,,
523,11/14/24 01:08:42 PM,0.39483,0.29904,2.02926,0.39625,,,
524,11/14/24 01:08:43 PM,0.39292,0.30049,1.90303,0.39734,,,
525,11/14/24 01:08:44 PM,0.39570,0.30102,1.63714,0.39771,,,
526,11/14/24 01:08:45 PM,0.39811,0.30079,1.40707,0.39771,,,
527,11/14/24 01:08:46 PM,0.39891,0.30064,1.79084,0.39808,,,
528,11/14/24 01:08:47 PM,0.39746,0.30003,1.87453,0.39734,,,
529,11/14/24 01:08:48 PM,0.39616,0.30236,2.04582,0.40137,,,
530,11/14/24 01:08:49 PM,0.40051,0.30465,2.02029,0.40101,,,
531,11/14/24 01:08:50 PM,0.39757,0.30293,2.03841,0.40027,,,
532,11/14/24 01:08:51 PM,0.39868,0.30125,1.85203,0.40027,,,
533,11/14/24 01:08:52 PM,0.39715,0.30217,1.57813,0.39844,,,
534,11/14/24 01:08:53 PM,0.39834,0.30304,1.39975,0.39844,,,
535,11/14/24 01:08:54 PM,0.39521,0.30037,1.86294,0.39808,,,
536,11/14/24 01:08:55 PM,0.39631,0.30110,2.02571,0.39954,,,
537,11/14/24 01:08:56 PM,0.39609,0.29950,1.95544,0.39808,,,
538,11/14/24 01:08:57 PM,0.39548,0.29858,1.76001,0.39844,,,
539,11/14/24 01:08:58 PM,0.39387,0.30186,1.39132,0.39918,,,
540,11/14/24 01:08:59 PM,0.39479,0.30083,1.76444,0.39808,,,
541,11/14/24 01:09:00 PM,0.39689,0.30220,2.03208,0.40064,,,
542,11/14/24 01:09:01 PM,0.39773,0.30190,1.91573,0.39808,,,
543,11/14/24 01:09:02 PM,0.39536,0.29984,1.55913,0.39771,,,
544,11/14/24 01:09:03 PM,0.39937,0.30110,1.40322,0.39844,,,
545,11/14/24 01:09:04 PM,0.39769,0.30072,1.89448,0.39881,,,
546,11/14/24 01:09:05 PM,0.39853,0.29995,2.03437,0.39954,,,
547,11/14/24 01:09:06 PM,0.39815,0.30072,1.94572,0.39771,,,
548,11/14/24 01:09:07 PM,0.39696,0.30343,1.61730,0.39734,,,
549,11/14/24 01:09:08 PM,0.39597,0.30312,1.43233,0.39771,,,
550,11/14/24 01:09:09 PM,0.39548,0.30278,1.43832,0.39918,,,
551,11/14/24 01:09:10 PM,0.39685,0.30243,1.80907,0.39734,,,
552,11/14/24 01:09:11 PM,0.39578,0.30007,1.82341,0.39991,,,
553,11/14/24 01:09:12 PM,0.39460,0.30087,2.00607,0.39918,,,
554,11/14/24 01:09:13 PM,0.39654,0.30182,2.02605,0.39808,,,
555,11/14/24 01:09:14 PM,0.39696,0.30346,2.04749,0.39734,,,
556,11/14/24 01:09:15 PM,0.39429,0.30224,1.91382,0.39661,,,
557,11/14/24 01:09:16 PM,0.39528,0.30091,1.86622,0.39918,,,
558,11/14/24 01:09:17 PM,0.39502,0.29984,1.72244,0.40027,,,
559,11/14/24 01:09:18 PM,0.39902,0.30243,1.43416,0.40137,,,
560,11/14/24 01:09:19 PM,0.39528,0.29870,1.39872,0.39734,,,
561,11/14/24 01:09:20 PM,0.39647,0.29976,1.44385,0.39771,,,
562,11/14/24 01:09:21 PM,0.39662,0.30018,1.72625,0.39808,,,
563,11/14/24 01:09:22 PM,0.39639,0.30125,2.01354,0.40064,,,
564,11/14/24 01:09:23 PM,0.39841,0.30148,2.01469,0.39881,,,
565,11/14/24 01:09:24 PM,0.39715,0.29820,1.85847,0.39881,,,
566,11/14/24 01:09:25 PM,0.39837,0.30091,1.47875,0.39881,,,
567,11/14/24 01:09:26 PM,0.39540,0.29866,1.46029,0.39771,,,
568,11/14/24 01:09:27 PM,0.39647,0.30171,1.92344,0.39954,,,
569,11/14/24 01:09:28 PM,0.39696,0.30114,2.05028,0.39844,,,
570,11/14/24 01:09:29 PM,0.39757,0.30148,1.83726,0.40027,,,
571,11/14/24 01:09:30 PM,0.39719,0.30217,1.51011,0.40027,,,
572,11/14/24 01:09:31 PM,0.39689,0.30365,1.39986,0.39954,,,
573,11/14/24 01:09:32 PM,0.39662,0.30022,1.80812,0.39918,,,
574,11/14/24 01:09:33 PM,0.39551,0.30243,1.99966,0.39771,,,
575,11/14/24 01:09:34 PM,0.39761,0.30217,2.02838,0.39954,,,
576,11/14/24 01:09:35 PM,0.39780,0.30087,2.03231,0.39698,,,
577,11/14/24 01:09:36 PM,0.39574,0.30354,1.97475,0.39844,,,
578,11/14/24 01:09:37 PM,0.39666,0.30064,1.89342,0.39771,,,
579,11/14/24 01:09:38 PM,0.39910,0.30419,1.66617,0.39881,,,
580,11/14/24 01:09:39 PM,0.39921,0.30297,1.42535,0.39881,,,
581,11/14/24 01:09:40 PM,0.39746,0.30274,1.78920,0.39954,,,
582,11/14/24 01:09:41 PM,0.39616,0.30030,2.03109,0.39442,,,
583,11/14/24 01:09:42 PM,0.39712,0.30404,1.92046,0.40027,,,
584,11/14/24 01:09:43 PM,0.39792,0.30240,1.72740,0.39771,,,
585,11/14/24 01:09:44 PM,0.39799,0.30331,1.38613,0.39881,,,
586,11/14/24 01:09:45 PM,0.39658,0.30285,1.52502,0.39661,,,
587,11/14/24 01:09:46 PM,0.39738,0.30018,1.88605,0.39625,,,
588,11/14/24 01:09:47 PM,0.39673,0.30091,2.02216,0.39698,,,
589,11/14/24 01:09:48 PM,0.39631,0.30026,2.03735,0.40174,,,
590,11/14/24 01:09:49 PM,0.39784,0.30034,1.96952,0.39881,,,
591,11/14/24 01:09:50 PM,0.39578,0.30114,1.80209,0.39844,,,
592,11/14/24 01:09:51 PM,0.39784,0.30022,1.36454,0.39844,,,
593,11/14/24 01:09:52 PM,0.39902,0.30014,1.78214,0.39771,,,
594,11/14/24 01:09:53 PM,0.39643,0.30014,1.94831,0.39625,,,
595,11/14/24 01:09:54 PM,0.39742,0.29957,2.03719,0.39844,,,
596,11/14/24 01:09:55 PM,0.39815,0.30095,2.01041,0.39954,,,
597,11/14/24 01:09:56 PM,0.39853,0.30301,1.94205,0.39551,,,
598,11/14/24 01:09:57 PM,0.39628,0.30110,1.80953,0.39844,,,
599,11/14/24 01:09:58 PM,0.39803,0.30102,1.35645,0.39808,,,
600,11/14/24 01:09:59 PM,0.39742,0.30190,1.45579,0.39734,,,
601,11/14/24 01:10:00 PM,0.39784,0.30007,1.78710,0.39771,,,
602,11/14/24 01:10:01 PM,0.39624,0.30018,2.04437,0.40027,,,
603,11/14/24 01:10:02 PM,0.39673,0.30125,2.01297,0.39771,,,
604,11/14/24 01:10:03 PM,0.39662,0.30407,2.06050,0.39844,,,
605,11/14/24 01:10:04 PM,0.39475,0.30304,1.97982,0.40211,,,
606,11/14/24 01:10:05 PM,0.39876,0.30304,1.87575,0.39954,,,
607,11/14/24 01:10:06 PM,0.39651,0.30274,1.80255,0.39808,,,
608,11/14/24 01:10:07 PM,0.39624,0.30522,1.38567,0.39954,,,
609,11/14/24 01:10:08 PM,0.39902,0.30285,1.42641,0.39808,,,
610,11/14/24 01:10:09 PM,0.39815,0.30426,1.89445,0.39881,,,
611,11/14/24 01:10:10 PM,0.39677,0.30194,2.04051,0.39881,,,
612,11/14/24 01:10:11 PM,0.39418,0.30171,2.04032,0.39808,,,
613,11/14/24 01:10:12 PM,0.39513,0.30327,1.51114,0.39808,,,
614,11/14/24 01:10:13 PM,0.39937,0.30262,1.72595,0.39808,,,
615,11/14/24 01:10:14 PM,0.39876,0.30137,2.03872,0.39844,,,
616,11/14/24 01:10:15 PM,0.39635,0.30106,1.89174,0.39844,,,
617,11/14/24 01:10:16 PM,0.39693,0.30217,1.36587,0.39954,,,
618,11/14/24 01:10:17 PM,0.39788,0.30007,1.73167,0.39954,,,
619,11/14/24 01:10:18 PM,0.39582,0.29950,2.03475,0.39734,,,
620,11/14/24 01:10:19 PM,0.39841,0.30156,2.01968,0.39881,,,
621,11/14/24 01:10:20 PM,0.39631,0.30163,1.87034,0.39808,,,
622,11/14/24 01:10:21 PM,0.39853,0.30529,1.44251,0.39918,,,
623,11/14/24 01:10:22 PM,0.39643,0.30251,1.54559,0.39808,,,
624,11/14/24 01:10:23 PM,0.39586,0.30201,2.03738,0.39808,,,
625,11/14/24 01:10:24 PM,0.39555,0.30133,2.03941,0.39954,,,
626,11/14/24 01:10:25 PM,0.39700,0.30205,1.76207,0.40101,,,
627,11/14/24 01:10:26 PM,0.40040,0.30274,1.43389,0.39954,,,
628,11/14/24 01:10:27 PM,0.39754,0.30278,2.03254,0.39844,,,
629,11/14/24 01:10:28 PM,0.39879,0.30205,2.05772,0.40211,,,
630,11/14/24 01:10:29 PM,0.39815,0.30266,1.80999,0.39698,,,
631,11/14/24 01:10:30 PM,0.39734,0.30274,1.38731,0.39844,,,
632,11/14/24 01:10:31 PM,0.39418,0.30179,1.54288,0.39771,,,
633,11/14/24 01:10:32 PM,0.39521,0.30156,1.87091,0.39478,,,
634,11/14/24 01:10:33 PM,0.39494,0.30373,2.03346,0.39808,,,
635,11/14/24 01:10:34 PM,0.39544,0.29957,2.06294,0.39698,,,
636,11/14/24 01:10:35 PM,0.39746,0.30121,1.97349,0.39844,,,
637,11/14/24 01:10:36 PM,0.39807,0.30186,1.86141,0.39551,,,
638,11/14/24 01:10:37 PM,0.39506,0.30278,1.59682,0.39625,,,
639,11/14/24 01:10:38 PM,0.39605,0.30159,1.41199,0.39698,,,
640,11/14/24 01:10:39 PM,0.39639,0.30186,1.40593,0.39588,,,
641,11/14/24 01:10:40 PM,0.39471,0.30224,1.40017,0.39368,,,
642,11/14/24 01:10:41 PM,0.39464,0.30121,1.42016,0.39771,,,
643,11/14/24 01:10:42 PM,0.39559,0.30095,1.51946,0.39734,,,
644,11/14/24 01:10:43 PM,0.39837,0.30259,1.95472,0.39808,,,
645,11/14/24 01:10:44 PM,0.39944,0.30266,2.01846,0.40211,,,
646,11/14/24 01:10:45 PM,0.39673,0.30049,2.04101,0.39881,,,
647,11/14/24 01:10:46 PM,0.39994,0.30301,1.95232,0.39734,,,
648,11/14/24 01:10:47 PM,0.39635,0.30198,1.80854,0.40174,,,
649,11/14/24 01:10:48 PM,0.39693,0.30465,1.37720,0.39588,,,
650,11/14/24 01:10:49 PM,0.39940,0.30247,1.77501,0.40211,,,
651,11/14/24 01:10:50 PM,0.39788,0.29976,2.01667,0.39734,,,
652,11/14/24 01:10:51 PM,0.39647,0.30301,2.04776,0.39881,,,
653,11/14/24 01:10:52 PM,0.39742,0.30205,1.84169,0.39551,,,
654,11/14/24 01:10:53 PM,0.39551,0.30076,1.67067,0.39918,,,
655,11/14/24 01:10:54 PM,0.39872,0.29999,1.36839,0.39918,,,
656,11/14/24 01:10:55 PM,0.39704,0.29992,1.46784,0.39734,,,
657,11/14/24 01:10:56 PM,0.39765,0.30259,1.64961,0.39881,,,
658,11/14/24 01:10:57 PM,0.39815,0.30209,1.95613,0.39698,,,
659,11/14/24 01:10:58 PM,0.39712,0.30087,2.05734,0.39771,,,
660,11/14/24 01:10:59 PM,0.40005,0.30362,2.04337,0.40064,,,
661,11/14/24 01:11:00 PM,0.39708,0.30190,1.80961,0.39698,,,
662,11/14/24 01:11:01 PM,0.39746,0.30369,1.37343,0.39918,,,
663,11/14/24 01:11:02 PM,0.39712,0.30087,1.64916,0.39734,,,
664,11/14/24 01:11:03 PM,0.39921,0.30217,1.99149,0.40064,,,
665,11/14/24 01:11:04 PM,0.39883,0.30240,2.04990,0.40027,,,
666,11/14/24 01:11:05 PM,0.39490,0.30194,1.87137,0.39918,,,
667,11/14/24 01:11:06 PM,0.39574,0.30377,1.71660,0.39661,,,
668,11/14/24 01:11:07 PM,0.39803,0.30262,1.39048,0.39881,,,
669,11/14/24 01:11:08 PM,0.39666,0.30217,1.61631,0.39991,,,
670,11/14/24 01:11:09 PM,0.39837,0.30488,2.04009,0.39954,,,
671,11/14/24 01:11:10 PM,0.39952,0.30339,2.05257,0.40064,,,
672,11/14/24 01:11:11 PM,0.39723,0.30297,1.90188,0.40101,,,
673,11/14/24 01:11:12 PM,0.39811,0.30217,1.44911,0.39625,,,
674,11/14/24 01:11:13 PM,0.39651,0.30262,1.46342,0.40137,,,
675,11/14/24 01:11:14 PM,0.39677,0.30156,1.86446,0.39625,,,
676,11/14/24 01:11:15 PM,0.39696,0.30293,2.03796,0.40101,,,
677,11/14/24 01:11:16 PM,0.39681,0.30205,2.00221,0.39844,,,
678,11/14/24 01:11:17 PM,0.39902,0.30377,1.91085,0.39918,,,
679,11/14/24 01:11:18 PM,0.39715,0.30781,1.78470,0.39661,,,
